epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,217.361,0.8579,0.53061,0.86748,0.94411,0.94952,0.9749,0.65458,1.09449,0.53539,0.90547,0.00057925,0.00057925,0.00057925
87,219.876,0.85418,0.52705,0.86816,0.96251,0.95434,0.98839,0.65312,1.14329,0.55939,0.91828,0.0005743,0.0005743,0.0005743
88,222.462,0.83309,0.51867,0.85201,0.95668,0.96021,0.98649,0.67134,1.09895,0.55809,0.90063,0.00056935,0.00056935,0.00056935
89,224.978,0.84255,0.52253,0.85994,0.94223,0.97771,0.97873,0.65594,1.0954,0.55458,0.90889,0.0005644,0.0005644,0.0005644
90,227.479,0.84084,0.52675,0.85274,0.96162,0.95883,0.98297,0.68298,1.07177,0.52375,0.90158,0.00055945,0.00055945,0.00055945
91,230.004,0.85638,0.52255,0.85495,0.96756,0.95832,0.97909,0.67989,1.05023,0.5092,0.89639,0.0005545,0.0005545,0.0005545
92,232.515,0.82695,0.51202,0.85133,0.93586,0.97811,0.97944,0.65567,1.07136,0.55042,0.89838,0.00054955,0.00054955,0.00054955
93,235.071,0.84317,0.51084,0.85718,0.94248,0.97488,0.98034,0.64013,1.15559,0.55114,0.91761,0.0005446,0.0005446,0.0005446
94,237.6,0.82233,0.51014,0.85242,0.93518,0.98622,0.98409,0.67285,1.09995,0.53742,0.9027,0.00053965,0.00053965,0.00053965
95,240.112,0.83948,0.5164,0.85527,0.95839,0.96407,0.98414,0.66805,1.0879,0.52577,0.90105,0.0005347,0.0005347,0.0005347
96,242.633,0.80122,0.50315,0.86044,0.9313,0.9469,0.97665,0.66371,1.08544,0.55101,0.90234,0.00052975,0.00052975,0.00052975
97,245.157,0.83182,0.49902,0.85304,0.95633,0.95791,0.98056,0.65666,1.10009,0.54338,0.89638,0.0005248,0.0005248,0.0005248
98,247.742,0.80403,0.49264,0.84911,0.92393,0.97412,0.98416,0.64546,1.16565,0.5285,0.92398,0.00051985,0.00051985,0.00051985
99,250.247,0.812,0.50375,0.84287,0.9659,0.97355,0.98743,0.65208,1.14842,0.5344,0.91699,0.0005149,0.0005149,0.0005149
100,252.749,0.807,0.48536,0.84721,0.95741,0.98034,0.98517,0.6798,1.05558,0.50688,0.89515,0.00050995,0.00050995,0.00050995
101,255.249,0.82991,0.51086,0.85739,0.9475,0.97616,0.98271,0.64961,1.11263,0.53451,0.91258,0.000505,0.000505,0.000505
102,257.749,0.81303,0.50181,0.85046,0.93645,0.9829,0.98071,0.66305,1.09811,0.51601,0.91173,0.00050005,0.00050005,0.00050005
103,260.255,0.80851,0.49328,0.8567,0.94796,0.98374,0.98413,0.66636,1.08932,0.51868,0.89975,0.0004951,0.0004951,0.0004951
104,262.784,0.81501,0.49447,0.8529,0.96104,0.96974,0.9799,0.66965,1.07835,0.53009,0.90447,0.00049015,0.00049015,0.00049015
105,265.286,0.80325,0.5004,0.85346,0.95915,0.98009,0.98911,0.65924,1.12695,0.52568,0.9092,0.0004852,0.0004852,0.0004852
106,267.84,0.81043,0.50094,0.85325,0.96409,0.96595,0.98498,0.65022,1.17626,0.51561,0.92021,0.00048025,0.00048025,0.00048025
107,270.335,0.79124,0.49157,0.84117,0.9277,0.98142,0.97966,0.64491,1.11942,0.52358,0.9006,0.0004753,0.0004753,0.0004753
108,272.936,0.79146,0.4955,0.84267,0.96165,0.96015,0.97595,0.66304,1.06051,0.50696,0.90058,0.00047035,0.00047035,0.00047035
109,275.435,0.80297,0.48942,0.85094,0.95384,0.9854,0.98538,0.65456,1.11409,0.52559,0.9147,0.0004654,0.0004654,0.0004654
110,277.936,0.79569,0.48896,0.85273,0.94958,0.96125,0.98066,0.6622,1.11389,0.506,0.90582,0.00046045,0.00046045,0.00046045
111,280.452,0.81538,0.48468,0.84803,0.9563,0.9661,0.97986,0.66232,1.08373,0.49292,0.89981,0.0004555,0.0004555,0.0004555
112,282.963,0.7944,0.48153,0.84969,0.95694,0.97188,0.98676,0.66328,1.04761,0.49036,0.89022,0.00045055,0.00045055,0.00045055
113,285.46,0.79212,0.48043,0.85019,0.94089,0.9799,0.98132,0.66786,1.04995,0.49565,0.89604,0.0004456,0.0004456,0.0004456
114,287.948,0.79775,0.48788,0.84333,0.95107,0.9726,0.98449,0.66879,1.06314,0.51627,0.89925,0.00044065,0.00044065,0.00044065
115,290.438,0.78499,0.47852,0.84543,0.96384,0.98904,0.98762,0.65085,1.15936,0.51747,0.92199,0.0004357,0.0004357,0.0004357
116,292.959,0.78913,0.48555,0.83937,0.95416,0.97861,0.97775,0.6596,1.11193,0.4968,0.90721,0.00043075,0.00043075,0.00043075
117,295.462,0.7627,0.47503,0.84549,0.95132,0.96204,0.97948,0.67841,1.04535,0.48484,0.89623,0.0004258,0.0004258,0.0004258
118,298.054,0.78291,0.4731,0.84779,0.96276,0.97715,0.9857,0.69347,1.01324,0.49526,0.88943,0.00042085,0.00042085,0.00042085
119,300.624,0.76967,0.46929,0.83716,0.95447,0.97551,0.98444,0.67961,1.05584,0.51791,0.89451,0.0004159,0.0004159,0.0004159
120,303.124,0.77495,0.47299,0.84063,0.95458,0.98249,0.98833,0.68258,1.06686,0.50581,0.90164,0.00041095,0.00041095,0.00041095
121,305.638,0.76534,0.4722,0.83858,0.96687,0.96485,0.98923,0.65952,1.14083,0.52155,0.92074,0.000406,0.000406,0.000406
122,308.152,0.78049,0.47293,0.84508,0.96567,0.97519,0.98923,0.68431,1.06531,0.49078,0.90065,0.00040105,0.00040105,0.00040105
123,310.651,0.76038,0.47062,0.84505,0.96839,0.98852,0.98132,0.64102,1.12737,0.51211,0.91551,0.0003961,0.0003961,0.0003961
124,313.123,0.77533,0.47598,0.84822,0.96022,0.98609,0.98554,0.66273,1.09533,0.50363,0.90031,0.00039115,0.00039115,0.00039115
125,315.603,0.74426,0.45659,0.83883,0.95552,0.98569,0.98561,0.68039,1.06336,0.49424,0.89986,0.0003862,0.0003862,0.0003862
126,318.086,0.78298,0.47338,0.8366,0.96198,0.95785,0.98635,0.66152,1.0546,0.48961,0.89943,0.00038125,0.00038125,0.00038125
127,320.586,0.74424,0.45756,0.83741,0.95502,0.95821,0.9873,0.66849,1.0687,0.51184,0.89989,0.0003763,0.0003763,0.0003763
128,323.173,0.74275,0.45829,0.84856,0.94292,0.96817,0.98553,0.67479,1.07953,0.48911,0.90166,0.00037135,0.00037135,0.00037135
129,325.661,0.75444,0.45414,0.84758,0.95514,0.98111,0.98793,0.68246,1.06335,0.48092,0.89928,0.0003664,0.0003664,0.0003664
130,328.172,0.74754,0.45164,0.84381,0.92754,0.9858,0.9816,0.66093,1.08425,0.50516,0.90241,0.00036145,0.00036145,0.00036145
131,330.687,0.71974,0.44611,0.83694,0.93904,0.98825,0.98583,0.6584,1.07412,0.50422,0.89829,0.0003565,0.0003565,0.0003565
132,333.305,0.74888,0.45213,0.8395,0.93706,0.97666,0.98479,0.66007,1.1025,0.50922,0.90018,0.00035155,0.00035155,0.00035155
133,335.806,0.76727,0.46735,0.84215,0.94228,0.99413,0.98826,0.66272,1.12571,0.5115,0.90542,0.0003466,0.0003466,0.0003466
134,338.319,0.7293,0.4432,0.84282,0.94438,0.99295,0.99014,0.68788,1.08856,0.49614,0.90046,0.00034165,0.00034165,0.00034165
135,340.796,0.74584,0.45575,0.83489,0.9635,0.98858,0.98826,0.68344,1.13862,0.51822,0.90891,0.0003367,0.0003367,0.0003367
136,343.303,0.73412,0.44058,0.83688,0.97157,0.98158,0.98936,0.6635,1.1212,0.49919,0.91313,0.00033175,0.00033175,0.00033175
137,345.804,0.71737,0.43136,0.83434,0.95892,0.9778,0.98805,0.6749,1.09302,0.49436,0.90613,0.0003268,0.0003268,0.0003268
138,348.275,0.71597,0.43411,0.83262,0.96761,0.9757,0.99126,0.67568,1.11383,0.49845,0.91527,0.00032185,0.00032185,0.00032185
139,350.841,0.73574,0.44425,0.83946,0.94808,0.98644,0.98929,0.67191,1.10743,0.49574,0.9116,0.0003169,0.0003169,0.0003169
140,353.358,0.72908,0.43811,0.83963,0.94778,0.9906,0.98523,0.66092,1.07726,0.49261,0.90725,0.00031195,0.00031195,0.00031195
141,355.873,0.72328,0.43624,0.83491,0.95691,0.98205,0.98392,0.68037,1.06981,0.48959,0.89763,0.000307,0.000307,0.000307
142,358.38,0.73043,0.4481,0.83692,0.96043,0.97275,0.99064,0.683,1.07508,0.50095,0.89831,0.00030205,0.00030205,0.00030205
143,360.886,0.72519,0.44108,0.83409,0.96452,0.9808,0.99086,0.67927,1.07477,0.48214,0.9007,0.0002971,0.0002971,0.0002971
144,363.405,0.69573,0.42684,0.82518,0.96703,0.96952,0.9908,0.67144,1.05973,0.4822,0.90294,0.00029215,0.00029215,0.00029215
145,366.008,0.7122,0.4347,0.83195,0.97212,0.97222,0.98958,0.66453,1.0898,0.5025,0.90688,0.0002872,0.0002872,0.0002872
146,368.576,0.73706,0.43924,0.83695,0.97427,0.97059,0.99013,0.67417,1.11681,0.50276,0.908,0.00028225,0.00028225,0.00028225
147,371.106,0.7372,0.43864,0.84049,0.94547,0.99142,0.98269,0.67218,1.09552,0.49521,0.90319,0.0002773,0.0002773,0.0002773
148,373.62,0.70708,0.42907,0.83621,0.95039,0.98748,0.98903,0.67364,1.08062,0.48853,0.90034,0.00027235,0.00027235,0.00027235
149,376.117,0.71257,0.43402,0.83842,0.94966,0.98818,0.98971,0.66434,1.09132,0.49201,0.90018,0.0002674,0.0002674,0.0002674
150,378.623,0.71181,0.43432,0.83192,0.95068,0.98496,0.98927,0.6798,1.10396,0.50257,0.90645,0.00026245,0.00026245,0.00026245
151,381.21,0.7121,0.43385,0.8298,0.94534,0.98672,0.9893,0.67272,1.12417,0.49183,0.90189,0.0002575,0.0002575,0.0002575
152,383.757,0.71352,0.43552,0.8337,0.95528,0.99016,0.98994,0.67723,1.13415,0.5142,0.91787,0.00025255,0.00025255,0.00025255
153,386.267,0.69502,0.42992,0.82898,0.97206,0.98349,0.99122,0.67528,1.14193,0.50763,0.91422,0.0002476,0.0002476,0.0002476
154,388.77,0.70445,0.43342,0.82928,0.97344,0.97791,0.99095,0.69171,1.0602,0.49149,0.89018,0.00024265,0.00024265,0.00024265
155,391.277,0.68861,0.42108,0.83215,0.97156,0.98468,0.99079,0.69013,1.06346,0.47577,0.89267,0.0002377,0.0002377,0.0002377
156,393.798,0.69993,0.42773,0.82857,0.95775,0.98977,0.99001,0.68204,1.10346,0.50051,0.90147,0.00023275,0.00023275,0.00023275
157,396.306,0.72053,0.43284,0.83954,0.96909,0.98063,0.99117,0.67664,1.10413,0.49523,0.90192,0.0002278,0.0002278,0.0002278
158,398.817,0.68064,0.41877,0.82391,0.95242,0.99157,0.98987,0.67771,1.09353,0.49498,0.89956,0.00022285,0.00022285,0.00022285
159,401.44,0.69194,0.42273,0.83245,0.96514,0.9889,0.99089,0.67133,1.06659,0.48439,0.8972,0.0002179,0.0002179,0.0002179
160,403.952,0.69298,0.41787,0.82334,0.97022,0.98508,0.99098,0.67358,1.08923,0.49298,0.90311,0.00021295,0.00021295,0.00021295
161,406.533,0.71211,0.42785,0.83154,0.95398,0.98584,0.98955,0.68897,1.05131,0.49179,0.89488,0.000208,0.000208,0.000208
162,409.047,0.69665,0.42428,0.82924,0.97269,0.98731,0.99126,0.69134,1.07379,0.49083,0.89378,0.00020305,0.00020305,0.00020305
163,411.583,0.71157,0.43178,0.83489,0.95249,0.99231,0.9902,0.69525,1.07672,0.49709,0.89401,0.0001981,0.0001981,0.0001981
164,414.134,0.6925,0.42226,0.83445,0.95317,0.98297,0.99016,0.67103,1.12484,0.50583,0.9095,0.00019315,0.00019315,0.00019315
165,416.639,0.69261,0.42137,0.83051,0.95745,0.99047,0.98988,0.68309,1.08232,0.47874,0.90258,0.0001882,0.0001882,0.0001882
166,419.157,0.68709,0.41847,0.83057,0.95697,0.99243,0.99019,0.69048,1.08624,0.4878,0.90175,0.00018325,0.00018325,0.00018325
167,421.662,0.6756,0.41645,0.82615,0.94655,0.98361,0.98658,0.67608,1.07889,0.47937,0.89608,0.0001783,0.0001783,0.0001783
168,424.183,0.67354,0.40938,0.82415,0.9638,0.97074,0.99022,0.69017,1.07734,0.48483,0.89674,0.00017335,0.00017335,0.00017335
169,426.699,0.67114,0.40771,0.82346,0.97441,0.99144,0.99122,0.68845,1.05598,0.46763,0.89546,0.0001684,0.0001684,0.0001684
170,429.208,0.66905,0.41093,0.82598,0.96244,0.97071,0.98973,0.68881,1.05173,0.48022,0.89485,0.00016345,0.00016345,0.00016345
171,431.808,0.65734,0.40181,0.83144,0.9514,0.98421,0.99029,0.6832,1.06652,0.47226,0.89971,0.0001585,0.0001585,0.0001585
172,434.375,0.67024,0.40812,0.82548,0.96327,0.97619,0.99053,0.69172,1.06751,0.47561,0.8975,0.00015355,0.00015355,0.00015355
173,436.884,0.67644,0.41206,0.83081,0.95254,0.99321,0.99045,0.68524,1.08179,0.48095,0.90039,0.0001486,0.0001486,0.0001486
174,439.416,0.6677,0.40683,0.82166,0.97313,0.98794,0.99153,0.68393,1.09039,0.47778,0.90158,0.00014365,0.00014365,0.00014365
175,441.92,0.65616,0.40154,0.82356,0.97052,0.98772,0.99117,0.68807,1.08076,0.47681,0.90001,0.0001387,0.0001387,0.0001387
176,444.454,0.65785,0.40414,0.82127,0.97055,0.98836,0.99109,0.68579,1.06579,0.46749,0.89843,0.00013375,0.00013375,0.00013375
177,446.954,0.66565,0.40606,0.82798,0.97332,0.98519,0.99117,0.68967,1.06617,0.46947,0.90187,0.0001288,0.0001288,0.0001288
178,449.455,0.64575,0.39327,0.8196,0.95592,0.99351,0.98886,0.68828,1.05364,0.46649,0.89757,0.00012385,0.00012385,0.00012385
179,451.953,0.64844,0.39607,0.8182,0.95276,0.98907,0.98622,0.67872,1.07487,0.48244,0.90064,0.0001189,0.0001189,0.0001189
180,454.465,0.64382,0.39562,0.81897,0.97011,0.98073,0.98871,0.68225,1.07351,0.47471,0.89963,0.00011395,0.00011395,0.00011395
181,456.96,0.63021,0.39994,0.82191,0.97172,0.97872,0.9887,0.67921,1.08376,0.4793,0.90019,0.000109,0.000109,0.000109
182,459.44,0.64624,0.40008,0.82548,0.96899,0.98429,0.98871,0.68623,1.07282,0.47436,0.89915,0.00010405,0.00010405,0.00010405
183,462.015,0.63935,0.39633,0.82288,0.97368,0.98799,0.99024,0.69084,1.05908,0.46557,0.89724,9.91e-05,9.91e-05,9.91e-05
184,464.511,0.63995,0.39237,0.82179,0.97103,0.98719,0.99129,0.68422,1.07162,0.48394,0.89953,9.415e-05,9.415e-05,9.415e-05
185,467.097,0.64797,0.39739,0.83193,0.9704,0.99058,0.99142,0.68341,1.08163,0.47944,0.90063,8.92e-05,8.92e-05,8.92e-05
186,469.609,0.63115,0.39489,0.82231,0.97147,0.98995,0.99016,0.69166,1.06221,0.47738,0.89581,8.425e-05,8.425e-05,8.425e-05
