epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,109.322,0.98062,0.6682,0.89642,0.92125,0.8901,0.9402,0.60344,1.09268,0.61487,0.912,0.0005842,0.0005842,0.0005842
44,111.831,0.97167,0.63005,0.88769,0.91278,0.9164,0.96513,0.63113,1.12829,0.60891,0.92561,0.0005743,0.0005743,0.0005743
45,114.33,0.96776,0.63896,0.8843,0.92877,0.95316,0.96533,0.63345,1.10973,0.6036,0.92039,0.0005644,0.0005644,0.0005644
46,116.841,0.95066,0.63559,0.87973,0.95118,0.91689,0.96855,0.65087,1.10638,0.61069,0.91576,0.0005545,0.0005545,0.0005545
47,119.358,0.94721,0.61374,0.88615,0.94656,0.95149,0.97638,0.63535,1.09201,0.61524,0.91716,0.0005446,0.0005446,0.0005446
48,121.868,0.93856,0.61028,0.87885,0.9349,0.9596,0.97034,0.64082,1.11112,0.62162,0.9201,0.0005347,0.0005347,0.0005347
49,124.355,0.94117,0.60591,0.87484,0.93455,0.94928,0.96284,0.6317,1.08536,0.59092,0.91742,0.0005248,0.0005248,0.0005248
50,126.86,0.94359,0.61835,0.88762,0.93189,0.96613,0.97335,0.63605,1.11729,0.59612,0.9231,0.0005149,0.0005149,0.0005149
51,129.364,0.93427,0.60933,0.87595,0.9659,0.93328,0.97244,0.64654,1.11494,0.58447,0.91842,0.000505,0.000505,0.000505
52,131.872,0.92266,0.60563,0.87234,0.9093,0.96482,0.9671,0.6374,1.09087,0.58269,0.91954,0.0004951,0.0004951,0.0004951
53,134.372,0.92401,0.60367,0.8826,0.90959,0.95425,0.97194,0.64379,1.03872,0.57836,0.90129,0.0004852,0.0004852,0.0004852
54,136.876,0.91573,0.59544,0.86986,0.93843,0.94659,0.96745,0.63482,1.10905,0.58459,0.92325,0.0004753,0.0004753,0.0004753
55,139.39,0.91999,0.58858,0.87681,0.92793,0.93253,0.9648,0.6226,1.16437,0.61175,0.92949,0.0004654,0.0004654,0.0004654
56,141.915,0.92384,0.58822,0.87328,0.93592,0.94676,0.97991,0.6291,1.13754,0.58868,0.93153,0.0004555,0.0004555,0.0004555
57,144.425,0.89051,0.58128,0.86738,0.91043,0.97103,0.98435,0.65626,1.05612,0.55644,0.90385,0.0004456,0.0004456,0.0004456
58,146.951,0.9129,0.58396,0.86451,0.92039,0.97712,0.98053,0.66165,1.05264,0.55576,0.90806,0.0004357,0.0004357,0.0004357
59,149.48,0.90309,0.57855,0.87065,0.93851,0.94994,0.98112,0.656,1.05206,0.56475,0.90993,0.0004258,0.0004258,0.0004258
60,152.025,0.8953,0.56762,0.87307,0.93301,0.96628,0.96905,0.65746,1.03379,0.55887,0.89888,0.0004159,0.0004159,0.0004159
61,154.521,0.90014,0.56485,0.8635,0.95663,0.96465,0.97086,0.66552,1.04817,0.54092,0.90197,0.000406,0.000406,0.000406
62,157.056,0.88078,0.5566,0.86091,0.9123,0.96777,0.97829,0.64458,1.15801,0.57824,0.93429,0.0003961,0.0003961,0.0003961
63,159.559,0.88042,0.56121,0.86758,0.92486,0.94645,0.96747,0.64733,1.05922,0.56136,0.90275,0.0003862,0.0003862,0.0003862
64,162.076,0.85476,0.54385,0.86415,0.92498,0.95565,0.97399,0.64392,1.11622,0.58794,0.93015,0.0003763,0.0003763,0.0003763
65,164.593,0.88057,0.54932,0.87023,0.92639,0.97067,0.97734,0.63955,1.1143,0.58545,0.92276,0.0003664,0.0003664,0.0003664
66,167.111,0.86789,0.54798,0.86684,0.94799,0.9817,0.97768,0.66892,1.08655,0.57235,0.91612,0.0003565,0.0003565,0.0003565
67,169.684,0.87014,0.54512,0.858,0.95769,0.94883,0.9862,0.6648,1.0988,0.5578,0.92366,0.0003466,0.0003466,0.0003466
68,172.2,0.86795,0.55632,0.86053,0.91718,0.97904,0.98714,0.65394,1.07455,0.55674,0.90627,0.0003367,0.0003367,0.0003367
69,174.706,0.85426,0.54006,0.85845,0.90985,0.97944,0.98078,0.65729,1.05108,0.56989,0.90244,0.0003268,0.0003268,0.0003268
70,177.208,0.84031,0.53018,0.84745,0.95016,0.93988,0.98356,0.66106,1.04912,0.53925,0.90835,0.0003169,0.0003169,0.0003169
71,179.709,0.82646,0.52874,0.84938,0.90328,0.97779,0.98315,0.65091,1.08278,0.54516,0.91312,0.000307,0.000307,0.000307
72,182.228,0.84023,0.53035,0.85219,0.92496,0.97325,0.97508,0.64932,1.09491,0.54751,0.91076,0.0002971,0.0002971,0.0002971
73,184.725,0.85253,0.53607,0.86457,0.93779,0.96762,0.97968,0.67471,1.05469,0.53587,0.90364,0.0002872,0.0002872,0.0002872
74,187.254,0.82248,0.51415,0.855,0.94539,0.97864,0.98714,0.67782,1.03791,0.53423,0.90481,0.0002773,0.0002773,0.0002773
75,189.787,0.81952,0.52112,0.85896,0.91782,0.98813,0.98538,0.66186,1.03268,0.51913,0.90675,0.0002674,0.0002674,0.0002674
76,192.296,0.8286,0.52137,0.85364,0.9377,0.95836,0.98449,0.65429,1.0423,0.53555,0.9036,0.0002575,0.0002575,0.0002575
77,194.801,0.80147,0.50674,0.84611,0.93922,0.96673,0.98348,0.66821,1.04214,0.54092,0.90012,0.0002476,0.0002476,0.0002476
78,197.311,0.81716,0.51162,0.85424,0.93298,0.98119,0.97656,0.66274,1.05347,0.55113,0.90936,0.0002377,0.0002377,0.0002377
79,199.825,0.82618,0.51511,0.85015,0.94043,0.97349,0.97621,0.65778,1.06282,0.5429,0.90919,0.0002278,0.0002278,0.0002278
80,202.378,0.81372,0.50816,0.85871,0.95446,0.94421,0.97807,0.66889,1.05367,0.52866,0.90166,0.0002179,0.0002179,0.0002179
81,204.883,0.79595,0.50397,0.85901,0.93447,0.98903,0.98078,0.6818,1.05749,0.51881,0.90362,0.000208,0.000208,0.000208
82,207.399,0.8039,0.50458,0.85442,0.96372,0.94717,0.97682,0.67216,1.01911,0.52598,0.8971,0.0001981,0.0001981,0.0001981
83,209.897,0.7732,0.48677,0.84402,0.93447,0.9665,0.97672,0.66948,1.04446,0.52433,0.89713,0.0001882,0.0001882,0.0001882
84,212.425,0.79734,0.4994,0.84197,0.93385,0.97369,0.97787,0.65962,1.04618,0.52609,0.89979,0.0001783,0.0001783,0.0001783
85,214.943,0.77258,0.49469,0.84704,0.94746,0.96227,0.97492,0.68122,1.03845,0.52172,0.89807,0.0001684,0.0001684,0.0001684
86,217.458,0.78732,0.50056,0.85425,0.94211,0.98576,0.98142,0.68685,1.01811,0.50937,0.89576,0.0001585,0.0001585,0.0001585
87,219.986,0.7868,0.49797,0.85535,0.9332,0.97731,0.97503,0.67533,1.03266,0.5227,0.90088,0.0001486,0.0001486,0.0001486
88,222.509,0.76148,0.48159,0.84011,0.93931,0.97206,0.98317,0.68336,1.01432,0.51833,0.89985,0.0001387,0.0001387,0.0001387
89,225.006,0.77306,0.48663,0.84668,0.94016,0.97445,0.98553,0.68255,1.03292,0.5211,0.89887,0.0001288,0.0001288,0.0001288
90,227.504,0.77949,0.48574,0.84206,0.95343,0.9704,0.98243,0.68247,1.04632,0.51906,0.90022,0.0001189,0.0001189,0.0001189
91,231.098,0.79408,0.50516,0.84922,0.9445,0.9699,0.97838,0.66937,1.06681,0.51754,0.90767,0.000109,0.000109,0.000109
92,233.598,0.73852,0.46866,0.83782,0.93858,0.9717,0.97653,0.67001,1.02809,0.52962,0.89978,9.91e-05,9.91e-05,9.91e-05
93,236.089,0.72472,0.46084,0.83213,0.94183,0.98289,0.98079,0.68415,1.0514,0.52576,0.90433,8.92e-05,8.92e-05,8.92e-05
94,238.59,0.72739,0.45995,0.83936,0.9201,0.97723,0.98211,0.67593,1.04686,0.5292,0.90244,7.93e-05,7.93e-05,7.93e-05
95,241.08,0.70729,0.44793,0.82783,0.89928,0.99048,0.9785,0.66571,1.04688,0.51962,0.90337,6.94e-05,6.94e-05,6.94e-05
96,243.603,0.69403,0.44505,0.83655,0.91209,0.99048,0.97807,0.6762,1.06288,0.51517,0.90483,5.95e-05,5.95e-05,5.95e-05
97,246.096,0.70245,0.45178,0.83377,0.9307,0.97617,0.97865,0.67974,1.0494,0.50845,0.90179,4.96e-05,4.96e-05,4.96e-05
98,248.585,0.69808,0.44381,0.83339,0.92758,0.96901,0.97885,0.6709,1.03724,0.50643,0.90133,3.97e-05,3.97e-05,3.97e-05
99,251.088,0.69017,0.44385,0.83423,0.9416,0.96523,0.9771,0.66793,1.03547,0.50296,0.90232,2.98e-05,2.98e-05,2.98e-05
100,253.61,0.68974,0.43776,0.83046,0.94367,0.97531,0.9763,0.67548,1.03717,0.50914,0.90292,1.99e-05,1.99e-05,1.99e-05
