epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,150.008,1.16568,0.7614,0.94013,0.89944,0.86651,0.91523,0.55551,1.28058,0.77143,0.98493,0.00089605,0.00089605,0.00089605
23,156.736,1.1538,0.74778,0.94171,0.90825,0.82532,0.90296,0.53788,1.29387,0.76231,1.00408,0.0008911,0.0008911,0.0008911
24,163.455,1.17167,0.75999,0.94003,0.9083,0.82525,0.9039,0.55826,1.25462,0.75039,0.97921,0.00088615,0.00088615,0.00088615
25,170.269,1.14746,0.74885,0.93596,0.93676,0.85713,0.93147,0.57285,1.28101,0.74974,0.99901,0.0008812,0.0008812,0.0008812
26,177.03,1.13442,0.7317,0.93271,0.91885,0.84045,0.92361,0.57233,1.2611,0.72034,0.98733,0.00087625,0.00087625,0.00087625
27,183.918,1.13616,0.72869,0.93175,0.8811,0.83293,0.89262,0.54649,1.27371,0.75058,0.97705,0.0008713,0.0008713,0.0008713
28,191.165,1.13725,0.73989,0.93294,0.92326,0.85039,0.90782,0.55198,1.27855,0.73107,0.99536,0.00086635,0.00086635,0.00086635
29,198.023,1.13785,0.73442,0.93878,0.94511,0.82963,0.91769,0.55572,1.28682,0.73208,1.00131,0.0008614,0.0008614,0.0008614
30,205.775,1.12611,0.73231,0.92974,0.9172,0.8529,0.9185,0.56306,1.28794,0.76581,1.00376,0.00085645,0.00085645,0.00085645
31,213.263,1.12201,0.71867,0.93176,0.88531,0.84408,0.9158,0.52257,1.35693,0.75103,1.01006,0.0008515,0.0008515,0.0008515
32,220.21,1.0959,0.69447,0.92367,0.92063,0.8685,0.92644,0.5702,1.28324,0.69425,1.00268,0.00084655,0.00084655,0.00084655
33,227.491,1.07436,0.68313,0.91737,0.93091,0.88109,0.93059,0.57771,1.26516,0.70868,0.98402,0.0008416,0.0008416,0.0008416
34,234.327,1.0841,0.69369,0.92297,0.93747,0.85166,0.91731,0.58235,1.20984,0.69501,0.97504,0.00083665,0.00083665,0.00083665
35,241.905,1.0817,0.68313,0.92247,0.92089,0.86651,0.92706,0.60579,1.19653,0.66957,0.96332,0.0008317,0.0008317,0.0008317
36,248.985,1.04096,0.65885,0.91348,0.9268,0.86406,0.92859,0.58623,1.22874,0.70063,0.97625,0.00082675,0.00082675,0.00082675
37,256.424,1.06286,0.67394,0.91458,0.92757,0.856,0.91797,0.57876,1.24377,0.69984,0.97572,0.0008218,0.0008218,0.0008218
38,263.777,1.05255,0.6626,0.9095,0.92507,0.88508,0.93361,0.58761,1.27081,0.7029,0.97794,0.00081685,0.00081685,0.00081685
39,270.712,1.04455,0.65156,0.9112,0.94527,0.85213,0.92997,0.58915,1.25329,0.65792,0.98152,0.0008119,0.0008119,0.0008119
40,278.154,1.04382,0.6573,0.91319,0.95687,0.87045,0.93508,0.57036,1.24517,0.65452,0.99541,0.00080695,0.00080695,0.00080695
41,285.246,1.03425,0.65294,0.9056,0.9403,0.8944,0.93829,0.60944,1.19002,0.64018,0.9678,0.000802,0.000802,0.000802
42,292.025,1.04249,0.6438,0.90616,0.93371,0.84508,0.92246,0.57469,1.25266,0.68971,0.96038,0.00079705,0.00079705,0.00079705
43,298.72,1.01996,0.64282,0.90887,0.94561,0.86735,0.93356,0.60384,1.19498,0.66819,0.96757,0.0007921,0.0007921,0.0007921
44,305.401,1.02942,0.64902,0.9078,0.93192,0.89653,0.94768,0.58547,1.24668,0.67817,0.97657,0.00078715,0.00078715,0.00078715
45,312.091,1.01307,0.64305,0.90695,0.9268,0.88001,0.93119,0.57993,1.20732,0.68266,0.96257,0.0007822,0.0007822,0.0007822
46,318.768,1.01148,0.63911,0.90734,0.94286,0.86809,0.93412,0.59813,1.22599,0.65762,0.97306,0.00077725,0.00077725,0.00077725
47,325.532,1.02404,0.63218,0.90647,0.93754,0.90068,0.94375,0.57749,1.26849,0.67094,1.00344,0.0007723,0.0007723,0.0007723
48,332.242,1.02557,0.63253,0.90277,0.9375,0.89043,0.94297,0.59686,1.2242,0.66946,0.98028,0.00076735,0.00076735,0.00076735
49,339.058,1.00092,0.63218,0.90457,0.94526,0.90768,0.93818,0.59283,1.22875,0.65846,0.99557,0.0007624,0.0007624,0.0007624
50,345.757,1.00112,0.62363,0.90244,0.96363,0.90517,0.95245,0.61549,1.20877,0.65893,0.97636,0.00075745,0.00075745,0.00075745
51,352.508,1.01544,0.62083,0.90388,0.9439,0.91476,0.95227,0.60075,1.22308,0.64263,0.97648,0.0007525,0.0007525,0.0007525
52,359.223,0.99187,0.61518,0.89718,0.95163,0.87829,0.94427,0.59147,1.23755,0.66799,0.98378,0.00074755,0.00074755,0.00074755
53,365.944,0.95517,0.60216,0.88879,0.91604,0.91337,0.93725,0.60414,1.21542,0.65604,0.97535,0.0007426,0.0007426,0.0007426
54,372.637,0.96841,0.59631,0.8892,0.93892,0.91181,0.94597,0.59737,1.21335,0.63627,0.97241,0.00073765,0.00073765,0.00073765
55,379.36,0.96821,0.60229,0.8888,0.9347,0.88519,0.94288,0.61326,1.18288,0.65078,0.96296,0.0007327,0.0007327,0.0007327
56,386.055,0.93991,0.58729,0.88653,0.92662,0.90167,0.94031,0.59184,1.2223,0.6503,0.97461,0.00072775,0.00072775,0.00072775
57,392.823,0.97073,0.60667,0.89485,0.93339,0.91315,0.94071,0.62045,1.19832,0.63884,0.97481,0.0007228,0.0007228,0.0007228
58,399.532,0.97394,0.59706,0.89062,0.91561,0.88214,0.93185,0.60199,1.20382,0.6869,0.9665,0.00071785,0.00071785,0.00071785
59,406.253,0.97419,0.58523,0.89249,0.94736,0.88719,0.94836,0.5855,1.24811,0.65388,0.97536,0.0007129,0.0007129,0.0007129
60,412.969,0.96501,0.59624,0.89594,0.93081,0.92222,0.94954,0.61321,1.21003,0.62722,0.97131,0.00070795,0.00070795,0.00070795
61,419.669,0.94653,0.57192,0.8857,0.94332,0.90394,0.94644,0.61073,1.21976,0.63292,0.988,0.000703,0.000703,0.000703
62,426.367,0.95034,0.58765,0.88907,0.95286,0.89773,0.94726,0.59669,1.19337,0.63236,0.97133,0.00069805,0.00069805,0.00069805
63,433.084,0.96408,0.5858,0.88885,0.9649,0.88819,0.94392,0.60528,1.23183,0.63929,0.97147,0.0006931,0.0006931,0.0006931
64,439.762,0.92241,0.56648,0.88335,0.94439,0.90647,0.94329,0.60879,1.17354,0.63813,0.95631,0.00068815,0.00068815,0.00068815
65,446.525,0.93707,0.56903,0.88654,0.94676,0.90215,0.94541,0.60339,1.21535,0.64663,0.97409,0.0006832,0.0006832,0.0006832
66,453.197,0.92894,0.56423,0.88411,0.9561,0.88311,0.94191,0.61167,1.18274,0.62773,0.96208,0.00067825,0.00067825,0.00067825
67,459.956,0.94977,0.57539,0.88598,0.94676,0.9112,0.94998,0.60818,1.20286,0.64023,0.97217,0.0006733,0.0006733,0.0006733
68,466.846,0.92238,0.56685,0.88479,0.94168,0.9102,0.94744,0.62445,1.16902,0.62547,0.96724,0.00066835,0.00066835,0.00066835
69,473.526,0.91923,0.55649,0.87916,0.93865,0.92643,0.95283,0.62066,1.16006,0.61379,0.95615,0.0006634,0.0006634,0.0006634
70,480.118,0.91605,0.56579,0.88408,0.95242,0.9134,0.94883,0.59375,1.20736,0.63831,0.9614,0.00065845,0.00065845,0.00065845
71,486.71,0.92004,0.56309,0.8766,0.95772,0.90424,0.95277,0.6142,1.20784,0.63222,0.98229,0.0006535,0.0006535,0.0006535
72,493.255,0.91963,0.56123,0.87923,0.95203,0.90869,0.94999,0.61273,1.20276,0.62647,0.98749,0.00064855,0.00064855,0.00064855
73,499.891,0.90929,0.55922,0.87697,0.95696,0.90009,0.94609,0.61278,1.18124,0.61732,0.96699,0.0006436,0.0006436,0.0006436
74,506.456,0.90701,0.5558,0.88063,0.95012,0.89681,0.93762,0.59907,1.22376,0.63475,0.97568,0.00063865,0.00063865,0.00063865
75,513.559,0.91908,0.55847,0.88711,0.94848,0.92294,0.95055,0.62083,1.15401,0.61626,0.94937,0.0006337,0.0006337,0.0006337
76,521.105,0.90726,0.55509,0.87361,0.95778,0.93134,0.95094,0.62822,1.16528,0.62118,0.94231,0.00062875,0.00062875,0.00062875
77,527.731,0.89359,0.54282,0.87267,0.96135,0.91353,0.95112,0.62551,1.1555,0.59972,0.95143,0.0006238,0.0006238,0.0006238
78,534.316,0.8904,0.54289,0.87539,0.96905,0.92719,0.95339,0.60777,1.22165,0.62388,0.96537,0.00061885,0.00061885,0.00061885
79,540.887,0.88525,0.53224,0.87078,0.95819,0.90706,0.95511,0.6311,1.15877,0.61004,0.9587,0.0006139,0.0006139,0.0006139
80,547.486,0.88399,0.53901,0.87376,0.96379,0.9083,0.95468,0.6292,1.17398,0.59363,0.95254,0.00060895,0.00060895,0.00060895
81,554.163,0.87483,0.53514,0.87239,0.95213,0.93272,0.95783,0.61106,1.20113,0.62325,0.9655,0.000604,0.000604,0.000604
82,560.801,0.88884,0.53919,0.87036,0.95816,0.92898,0.95698,0.62028,1.18742,0.60441,0.97643,0.00059905,0.00059905,0.00059905
83,567.508,0.88132,0.53934,0.87504,0.95602,0.91409,0.95346,0.63631,1.15851,0.61985,0.95059,0.0005941,0.0005941,0.0005941
84,574.342,0.87625,0.53256,0.8681,0.95642,0.93261,0.95457,0.62475,1.16971,0.6118,0.96362,0.00058915,0.00058915,0.00058915
85,580.875,0.87163,0.53248,0.872,0.96495,0.93187,0.95838,0.6318,1.17556,0.6053,0.96459,0.0005842,0.0005842,0.0005842
86,587.583,0.87149,0.53202,0.86584,0.9514,0.91043,0.95672,0.62294,1.19034,0.60376,0.96646,0.00057925,0.00057925,0.00057925
87,594.176,0.88035,0.53871,0.87841,0.95512,0.92078,0.95317,0.64131,1.16518,0.59775,0.96049,0.0005743,0.0005743,0.0005743
88,600.896,0.8683,0.52629,0.87058,0.94353,0.92809,0.94612,0.61982,1.17052,0.60176,0.9701,0.00056935,0.00056935,0.00056935
89,607.85,0.8679,0.53013,0.8716,0.95932,0.91593,0.94967,0.63105,1.16334,0.5894,0.96277,0.0005644,0.0005644,0.0005644
90,614.555,0.85994,0.51753,0.86613,0.97986,0.91975,0.95259,0.62137,1.17534,0.59141,0.96507,0.00055945,0.00055945,0.00055945
91,621.512,0.84494,0.51029,0.86451,0.95605,0.91703,0.95156,0.61015,1.20262,0.60643,0.96454,0.0005545,0.0005545,0.0005545
92,628.112,0.85873,0.5185,0.86739,0.96653,0.9278,0.95213,0.62834,1.16115,0.5932,0.95142,0.00054955,0.00054955,0.00054955
93,634.65,0.8447,0.51578,0.86763,0.95068,0.93902,0.95655,0.62679,1.15409,0.58966,0.96475,0.0005446,0.0005446,0.0005446
94,641.327,0.85757,0.52289,0.86644,0.9622,0.93123,0.95695,0.62535,1.19427,0.60557,0.9709,0.00053965,0.00053965,0.00053965
95,648.087,0.8397,0.49858,0.86264,0.95604,0.92236,0.95623,0.61319,1.19191,0.59991,0.96215,0.0005347,0.0005347,0.0005347
96,655.991,0.83138,0.50582,0.86386,0.98222,0.91628,0.95768,0.63927,1.16425,0.58996,0.95142,0.00052975,0.00052975,0.00052975
97,663.165,0.83962,0.5133,0.86672,0.96835,0.92049,0.95519,0.61305,1.20516,0.60906,0.96032,0.0005248,0.0005248,0.0005248
98,669.871,0.82868,0.50301,0.86613,0.96209,0.93689,0.95856,0.63276,1.16235,0.57397,0.95663,0.00051985,0.00051985,0.00051985
99,676.539,0.82195,0.49828,0.86134,0.96037,0.93136,0.95794,0.63373,1.16517,0.57665,0.97156,0.0005149,0.0005149,0.0005149
100,683.247,0.83031,0.50862,0.86823,0.95568,0.93542,0.95645,0.62791,1.17914,0.58093,0.96613,0.00050995,0.00050995,0.00050995
101,689.908,0.82632,0.49922,0.86227,0.97995,0.91947,0.96173,0.64266,1.16913,0.57638,0.96488,0.000505,0.000505,0.000505
102,696.602,0.84126,0.50004,0.86838,0.95793,0.9204,0.9567,0.64423,1.16232,0.57944,0.95687,0.00050005,0.00050005,0.00050005
103,704.591,0.84039,0.49712,0.86356,0.96605,0.91783,0.96063,0.64711,1.13069,0.58014,0.9449,0.0004951,0.0004951,0.0004951
104,711.713,0.82734,0.49761,0.8623,0.97123,0.91668,0.9589,0.6328,1.14947,0.56854,0.96059,0.00049015,0.00049015,0.00049015
105,718.601,0.82772,0.4933,0.85967,0.97021,0.92548,0.95749,0.64701,1.15136,0.57672,0.94889,0.0004852,0.0004852,0.0004852
106,725.14,0.81877,0.49141,0.86037,0.96298,0.93006,0.96126,0.62791,1.1841,0.59023,0.95487,0.00048025,0.00048025,0.00048025
107,731.978,0.82045,0.48786,0.85962,0.96602,0.93176,0.96261,0.63551,1.14274,0.56565,0.95124,0.0004753,0.0004753,0.0004753
108,739.055,0.81046,0.48876,0.86235,0.96905,0.925,0.96072,0.64416,1.15994,0.57354,0.95899,0.00047035,0.00047035,0.00047035
109,745.888,0.82211,0.48825,0.86194,0.9637,0.92986,0.95823,0.63715,1.15012,0.59073,0.95368,0.0004654,0.0004654,0.0004654
110,752.773,0.82182,0.48781,0.86215,0.96262,0.93288,0.96007,0.64032,1.1698,0.57575,0.97431,0.00046045,0.00046045,0.00046045
111,759.733,0.79753,0.48107,0.85674,0.96314,0.93522,0.95956,0.6452,1.1555,0.57376,0.96206,0.0004555,0.0004555,0.0004555
112,766.605,0.80043,0.48344,0.85415,0.96954,0.93506,0.95652,0.64615,1.13809,0.56782,0.94706,0.00045055,0.00045055,0.00045055
113,773.513,0.80355,0.47863,0.85546,0.96784,0.92607,0.96183,0.65051,1.11939,0.55083,0.95184,0.0004456,0.0004456,0.0004456
114,780.185,0.79332,0.47151,0.85328,0.96291,0.92903,0.95894,0.6407,1.15004,0.57794,0.95996,0.00044065,0.00044065,0.00044065
115,786.745,0.79595,0.48377,0.85635,0.96675,0.93062,0.9534,0.63466,1.13556,0.56551,0.94831,0.0004357,0.0004357,0.0004357
116,793.377,0.80641,0.482,0.85775,0.95884,0.93043,0.95875,0.63192,1.16653,0.57113,0.95949,0.00043075,0.00043075,0.00043075
117,799.979,0.81023,0.48874,0.86044,0.96971,0.92659,0.95953,0.6411,1.15413,0.57402,0.96411,0.0004258,0.0004258,0.0004258
118,807.042,0.78683,0.47527,0.84935,0.95882,0.93075,0.96006,0.63657,1.17631,0.57761,0.96476,0.00042085,0.00042085,0.00042085
119,813.854,0.78233,0.46917,0.85675,0.96131,0.93664,0.96035,0.64199,1.12856,0.56055,0.9546,0.0004159,0.0004159,0.0004159
120,820.64,0.8051,0.48332,0.85919,0.95929,0.93807,0.9604,0.64076,1.14998,0.5613,0.96231,0.00041095,0.00041095,0.00041095
121,827.441,0.78948,0.46827,0.85385,0.95708,0.9224,0.95822,0.64475,1.136,0.56247,0.94693,0.000406,0.000406,0.000406
122,834.333,0.78396,0.46913,0.85201,0.96119,0.93756,0.96295,0.65122,1.12734,0.55474,0.95686,0.00040105,0.00040105,0.00040105
123,841.595,0.79572,0.47529,0.85428,0.96806,0.93825,0.96217,0.64139,1.15355,0.55547,0.9593,0.0003961,0.0003961,0.0003961
124,848.463,0.77479,0.46545,0.8523,0.97479,0.93002,0.96333,0.64998,1.14165,0.55687,0.94616,0.00039115,0.00039115,0.00039115
125,855.372,0.77939,0.46432,0.84712,0.97295,0.93108,0.96213,0.63248,1.17055,0.56896,0.96242,0.0003862,0.0003862,0.0003862
126,862.4,0.74732,0.45175,0.84861,0.9731,0.92141,0.96212,0.64695,1.14324,0.55547,0.95132,0.00038125,0.00038125,0.00038125
127,869.373,0.77018,0.45986,0.85083,0.96628,0.93423,0.96256,0.65592,1.139,0.56673,0.95367,0.0003763,0.0003763,0.0003763
128,876.181,0.76359,0.4576,0.84853,0.95329,0.92895,0.9588,0.64826,1.13983,0.56794,0.95799,0.00037135,0.00037135,0.00037135
129,882.979,0.77996,0.45999,0.8486,0.95633,0.93104,0.95758,0.64365,1.12293,0.56711,0.94927,0.0003664,0.0003664,0.0003664
130,889.796,0.75987,0.4563,0.84699,0.95504,0.92705,0.95708,0.63529,1.1648,0.56488,0.95818,0.00036145,0.00036145,0.00036145
131,896.544,0.75327,0.45475,0.84775,0.96918,0.92621,0.96126,0.64198,1.14892,0.56123,0.96473,0.0003565,0.0003565,0.0003565
132,903.248,0.78117,0.46921,0.84829,0.96138,0.93054,0.95674,0.64561,1.13877,0.55326,0.95057,0.00035155,0.00035155,0.00035155
133,909.758,0.76663,0.46524,0.84971,0.96618,0.92942,0.96028,0.64994,1.14768,0.56489,0.95852,0.0003466,0.0003466,0.0003466
134,916.456,0.76431,0.45513,0.85342,0.97544,0.92745,0.96105,0.65878,1.13217,0.55404,0.94891,0.00034165,0.00034165,0.00034165
135,922.995,0.76988,0.45574,0.85176,0.94186,0.93566,0.9596,0.65161,1.15118,0.55875,0.96058,0.0003367,0.0003367,0.0003367
136,929.626,0.74204,0.44714,0.84638,0.95267,0.92925,0.95991,0.64873,1.13645,0.55659,0.95877,0.00033175,0.00033175,0.00033175
137,936.453,0.75502,0.45883,0.84749,0.96515,0.92658,0.96137,0.64783,1.15244,0.55806,0.95776,0.0003268,0.0003268,0.0003268
138,943.037,0.75971,0.4524,0.84789,0.96319,0.91847,0.95979,0.64698,1.15867,0.57194,0.96527,0.00032185,0.00032185,0.00032185
139,949.695,0.73893,0.44571,0.84183,0.96042,0.93517,0.95854,0.65268,1.14248,0.55205,0.95784,0.0003169,0.0003169,0.0003169
140,956.35,0.72892,0.443,0.8431,0.95175,0.93549,0.96239,0.65038,1.16864,0.56076,0.9614,0.00031195,0.00031195,0.00031195
141,963.034,0.74285,0.446,0.84607,0.9561,0.93996,0.96279,0.65929,1.15139,0.55074,0.95918,0.000307,0.000307,0.000307
142,969.774,0.73645,0.44204,0.84209,0.9694,0.9322,0.96321,0.65471,1.13753,0.5445,0.94881,0.00030205,0.00030205,0.00030205
143,976.389,0.74423,0.44751,0.8438,0.9685,0.91854,0.96229,0.64399,1.15686,0.55989,0.95368,0.0002971,0.0002971,0.0002971
144,982.911,0.72912,0.44041,0.84242,0.97177,0.92736,0.95942,0.64705,1.14122,0.55855,0.96288,0.00029215,0.00029215,0.00029215
145,989.407,0.72551,0.43452,0.8432,0.9603,0.92904,0.96254,0.65577,1.13791,0.54803,0.95653,0.0002872,0.0002872,0.0002872
146,996.052,0.72284,0.43338,0.83964,0.96208,0.93034,0.96119,0.64105,1.15969,0.55629,0.96815,0.00028225,0.00028225,0.00028225
147,1002.88,0.74697,0.44832,0.84776,0.96671,0.92936,0.96241,0.64531,1.14713,0.54044,0.95534,0.0002773,0.0002773,0.0002773
148,1009.52,0.73425,0.43838,0.84111,0.96627,0.93159,0.96289,0.64925,1.15834,0.54653,0.96593,0.00027235,0.00027235,0.00027235
149,1016.26,0.72629,0.43734,0.83798,0.95198,0.93036,0.96304,0.65055,1.14113,0.55051,0.9659,0.0002674,0.0002674,0.0002674
150,1023.06,0.72899,0.4365,0.84311,0.96772,0.92627,0.9618,0.64974,1.13389,0.54166,0.95649,0.00026245,0.00026245,0.00026245
151,1029.75,0.71574,0.43044,0.84269,0.96865,0.91659,0.96261,0.65534,1.14617,0.54561,0.95452,0.0002575,0.0002575,0.0002575
152,1036.41,0.73028,0.43752,0.84,0.96811,0.92167,0.9627,0.63973,1.15783,0.55627,0.96331,0.00025255,0.00025255,0.00025255
153,1043.13,0.7238,0.43545,0.83951,0.9662,0.92837,0.96081,0.655,1.13514,0.54687,0.95774,0.0002476,0.0002476,0.0002476
154,1049.95,0.71301,0.42783,0.84082,0.96796,0.92874,0.96138,0.65615,1.12898,0.54945,0.95019,0.00024265,0.00024265,0.00024265
155,1056.74,0.71747,0.43062,0.84221,0.96937,0.92447,0.95975,0.65711,1.12636,0.55472,0.95615,0.0002377,0.0002377,0.0002377
156,1063.45,0.69913,0.42049,0.83605,0.96467,0.9287,0.96039,0.6551,1.13092,0.54961,0.95675,0.00023275,0.00023275,0.00023275
157,1070.21,0.70216,0.42417,0.83278,0.96309,0.93171,0.96064,0.65073,1.14193,0.54972,0.95523,0.0002278,0.0002278,0.0002278
158,1076.94,0.70842,0.42555,0.83955,0.96746,0.92618,0.96127,0.64976,1.13031,0.53711,0.9561,0.00022285,0.00022285,0.00022285
159,1083.82,0.6959,0.42187,0.83602,0.96457,0.93191,0.96336,0.65215,1.13381,0.54782,0.95845,0.0002179,0.0002179,0.0002179
160,1090.74,0.70275,0.42366,0.83635,0.96055,0.93519,0.96067,0.65398,1.12973,0.54633,0.96508,0.00021295,0.00021295,0.00021295
161,1097.56,0.70559,0.42858,0.84093,0.9726,0.92781,0.96179,0.66008,1.12009,0.54209,0.95791,0.000208,0.000208,0.000208
162,1104.52,0.70258,0.4233,0.83823,0.96386,0.92716,0.96112,0.65434,1.12695,0.54055,0.96301,0.00020305,0.00020305,0.00020305
163,1111.41,0.70359,0.42126,0.84143,0.96357,0.92852,0.96107,0.65361,1.13047,0.54843,0.95692,0.0001981,0.0001981,0.0001981
164,1118.28,0.69203,0.41749,0.83692,0.96258,0.94096,0.96073,0.64979,1.13083,0.54425,0.96586,0.00019315,0.00019315,0.00019315
165,1125.23,0.69683,0.42479,0.83449,0.96549,0.93245,0.96165,0.64497,1.1424,0.55203,0.96378,0.0001882,0.0001882,0.0001882
166,1132.09,0.69418,0.41821,0.83505,0.96525,0.93078,0.96233,0.66167,1.13296,0.5476,0.95931,0.00018325,0.00018325,0.00018325
167,1138.9,0.68529,0.41594,0.83425,0.9549,0.94076,0.96144,0.65572,1.11912,0.54069,0.95663,0.0001783,0.0001783,0.0001783
168,1145.74,0.69068,0.41798,0.83596,0.95547,0.93747,0.96058,0.65144,1.13563,0.54656,0.96601,0.00017335,0.00017335,0.00017335
169,1152.69,0.68553,0.4177,0.83178,0.96819,0.92835,0.96208,0.64977,1.13076,0.5442,0.95895,0.0001684,0.0001684,0.0001684
170,1159.67,0.68894,0.41284,0.83607,0.96136,0.93015,0.95974,0.65065,1.13944,0.5404,0.9662,0.00016345,0.00016345,0.00016345
171,1166.38,0.69109,0.41457,0.83638,0.96438,0.92822,0.96213,0.65585,1.12217,0.5353,0.95399,0.0001585,0.0001585,0.0001585
172,1173.08,0.68046,0.41024,0.83248,0.96295,0.93768,0.95673,0.65326,1.12752,0.5421,0.96134,0.00015355,0.00015355,0.00015355
173,1179.73,0.6835,0.4113,0.83229,0.96443,0.93508,0.95938,0.65105,1.12472,0.53856,0.95752,0.0001486,0.0001486,0.0001486
174,1186.3,0.67915,0.40962,0.83333,0.95981,0.9374,0.96312,0.65407,1.12175,0.53947,0.95366,0.00014365,0.00014365,0.00014365
175,1192.86,0.68581,0.41748,0.83563,0.9607,0.9317,0.96049,0.65434,1.12259,0.53611,0.95289,0.0001387,0.0001387,0.0001387
176,1199.45,0.66785,0.40411,0.83323,0.95753,0.94416,0.96001,0.64864,1.13733,0.53821,0.95921,0.00013375,0.00013375,0.00013375
177,1206.11,0.68114,0.41405,0.83797,0.964,0.94263,0.96204,0.65242,1.13503,0.53832,0.96191,0.0001288,0.0001288,0.0001288
178,1212.87,0.67189,0.40858,0.8341,0.96402,0.92294,0.96012,0.65558,1.13319,0.54002,0.95984,0.00012385,0.00012385,0.00012385
179,1219.62,0.66593,0.4016,0.8341,0.95603,0.9372,0.95929,0.65231,1.12647,0.53284,0.95283,0.0001189,0.0001189,0.0001189
180,1226.36,0.67329,0.40704,0.83214,0.95855,0.93126,0.95912,0.65103,1.13429,0.54166,0.95745,0.00011395,0.00011395,0.00011395
181,1233.31,0.65633,0.39838,0.83002,0.9553,0.93681,0.95844,0.65892,1.13253,0.54118,0.95258,0.000109,0.000109,0.000109
182,1240.17,0.66458,0.40568,0.83378,0.94877,0.93118,0.95856,0.65646,1.13764,0.53788,0.955,0.00010405,0.00010405,0.00010405
183,1247.12,0.66055,0.39594,0.83268,0.95316,0.93127,0.96016,0.65507,1.13289,0.5346,0.95668,9.91e-05,9.91e-05,9.91e-05
184,1254.12,0.66401,0.40076,0.82813,0.94839,0.9358,0.95717,0.65949,1.12371,0.52954,0.95577,9.415e-05,9.415e-05,9.415e-05
185,1261.04,0.66345,0.40213,0.8339,0.94919,0.94259,0.95933,0.65596,1.13563,0.53351,0.96153,8.92e-05,8.92e-05,8.92e-05
