epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,130.269,0.87323,0.5587,0.86419,0.97554,0.89238,0.91975,0.62252,1.18769,0.60336,0.93023,0.000682043,0.000682043,0.000682043
80,131.916,0.88754,0.5567,0.86144,0.95372,0.87661,0.91695,0.60229,1.15653,0.58386,0.9277,0.000676543,0.000676543,0.000676543
81,133.586,0.8854,0.56442,0.84956,0.9234,0.86758,0.90159,0.59914,1.14643,0.59375,0.92903,0.000671044,0.000671044,0.000671044
82,135.238,0.86104,0.53703,0.85718,0.9475,0.85643,0.90097,0.60106,1.16457,0.61775,0.93306,0.000665545,0.000665545,0.000665545
83,136.879,0.87695,0.5507,0.84771,0.94901,0.86899,0.917,0.61577,1.17917,0.59591,0.94511,0.000660045,0.000660045,0.000660045
84,138.537,0.90114,0.57011,0.86705,0.96101,0.89655,0.9218,0.60902,1.15861,0.59793,0.92611,0.000654546,0.000654546,0.000654546
85,140.164,0.86902,0.54174,0.86547,0.95231,0.8951,0.91987,0.60678,1.16521,0.59229,0.93316,0.000649046,0.000649046,0.000649046
86,141.928,0.87241,0.53177,0.8681,0.94752,0.88851,0.91738,0.60678,1.15792,0.61008,0.92034,0.000643547,0.000643547,0.000643547
87,143.615,0.8813,0.57415,0.85682,0.95224,0.8973,0.92275,0.61262,1.09994,0.58482,0.9189,0.000638047,0.000638047,0.000638047
88,145.277,0.88533,0.54429,0.85896,0.95753,0.89342,0.92213,0.63494,1.1077,0.57663,0.91257,0.000632548,0.000632548,0.000632548
89,146.942,0.85581,0.53509,0.86165,0.94217,0.90404,0.91783,0.60557,1.13125,0.59068,0.92086,0.000627048,0.000627048,0.000627048
90,148.616,0.87508,0.5446,0.84943,0.96487,0.87339,0.92346,0.60143,1.15968,0.63548,0.93056,0.000621549,0.000621549,0.000621549
91,150.269,0.85708,0.5343,0.85422,0.9548,0.88883,0.91955,0.59796,1.12987,0.59912,0.93459,0.000616049,0.000616049,0.000616049
92,151.931,0.87667,0.55557,0.85879,0.95521,0.89143,0.92191,0.58912,1.18736,0.62627,0.9428,0.00061055,0.00061055,0.00061055
93,153.576,0.85005,0.54652,0.85914,0.96918,0.88947,0.92277,0.61073,1.17027,0.62693,0.93332,0.000605051,0.000605051,0.000605051
94,155.197,0.86959,0.5322,0.85231,0.9581,0.8921,0.92095,0.63617,1.14586,0.62685,0.91968,0.000599551,0.000599551,0.000599551
95,156.89,0.85577,0.52996,0.85115,0.946,0.89732,0.92302,0.61843,1.11839,0.58103,0.92599,0.000594052,0.000594052,0.000594052
96,158.539,0.82271,0.50801,0.84771,0.93632,0.91662,0.92948,0.6205,1.10055,0.57831,0.92121,0.000588552,0.000588552,0.000588552
97,160.178,0.8031,0.50556,0.84591,0.9639,0.88924,0.92468,0.60948,1.09758,0.58452,0.91465,0.000583053,0.000583053,0.000583053
98,161.81,0.81879,0.50563,0.85272,0.93021,0.90077,0.92106,0.63221,1.11201,0.59055,0.91713,0.000577553,0.000577553,0.000577553
99,163.438,0.82627,0.5138,0.85402,0.93917,0.8713,0.90008,0.5922,1.20014,0.60573,0.92816,0.000572054,0.000572054,0.000572054
100,165.077,0.8163,0.52117,0.83788,0.94222,0.86374,0.89511,0.61054,1.14037,0.59919,0.92651,0.000566554,0.000566554,0.000566554
101,166.717,0.76299,0.55041,0.80775,0.95705,0.85347,0.91772,0.61986,1.1469,0.58805,0.93436,0.000561055,0.000561055,0.000561055
102,168.352,0.80951,0.50761,0.84269,0.94093,0.88726,0.92775,0.62981,1.17406,0.59396,0.93288,0.000555556,0.000555556,0.000555556
103,169.988,0.82282,0.51837,0.85036,0.95544,0.89112,0.92503,0.64309,1.13637,0.59525,0.92299,0.000550056,0.000550056,0.000550056
104,171.69,0.79979,0.50432,0.84606,0.94249,0.89392,0.92239,0.60969,1.12523,0.60537,0.9189,0.000544557,0.000544557,0.000544557
105,173.325,0.79138,0.50168,0.84882,0.94489,0.90317,0.92703,0.62977,1.16319,0.60285,0.92544,0.000539057,0.000539057,0.000539057
106,175.094,0.84589,0.53444,0.85084,0.95447,0.86737,0.90481,0.60872,1.17348,0.61437,0.92376,0.000533558,0.000533558,0.000533558
107,176.718,0.78458,0.50584,0.84541,0.96555,0.85496,0.89778,0.62075,1.13595,0.60948,0.91732,0.000528058,0.000528058,0.000528058
108,178.367,0.80036,0.50138,0.84125,0.94944,0.86952,0.91201,0.5821,1.16542,0.62436,0.92558,0.000522559,0.000522559,0.000522559
109,180.008,0.81132,0.50244,0.84531,0.95675,0.89695,0.92902,0.64125,1.14465,0.60644,0.92333,0.000517059,0.000517059,0.000517059
110,181.642,0.81031,0.4982,0.83156,0.95921,0.89062,0.92469,0.61889,1.1386,0.58401,0.92571,0.00051156,0.00051156,0.00051156
111,183.262,0.79665,0.4822,0.84648,0.95224,0.86876,0.91398,0.61602,1.14181,0.58459,0.92566,0.00050606,0.00050606,0.00050606
112,184.911,0.80197,0.49723,0.84526,0.92554,0.86824,0.91011,0.60469,1.17529,0.59772,0.92519,0.000500561,0.000500561,0.000500561
113,186.542,0.79885,0.49032,0.84602,0.96583,0.84545,0.90011,0.59343,1.17692,0.60513,0.92424,0.000495062,0.000495062,0.000495062
114,188.171,0.79737,0.50449,0.84266,0.93003,0.86964,0.90511,0.61801,1.14446,0.59745,0.9275,0.000489562,0.000489562,0.000489562
115,189.803,0.78064,0.49064,0.83825,0.94334,0.86363,0.90923,0.60844,1.18157,0.60321,0.92168,0.000484063,0.000484063,0.000484063
116,191.434,0.76712,0.47646,0.83307,0.95714,0.85397,0.91396,0.63477,1.13819,0.57555,0.91429,0.000478563,0.000478563,0.000478563
117,193.072,0.78874,0.48482,0.84149,0.92885,0.88246,0.91221,0.6278,1.12762,0.60154,0.91586,0.000473064,0.000473064,0.000473064
118,194.706,0.79753,0.50768,0.83706,0.94031,0.86966,0.90908,0.62513,1.13968,0.60745,0.92704,0.000467564,0.000467564,0.000467564
119,196.331,0.78625,0.48891,0.83675,0.9552,0.87331,0.91528,0.61259,1.14683,0.60265,0.92,0.000462065,0.000462065,0.000462065
120,197.96,0.78309,0.48302,0.83627,0.96848,0.85995,0.91231,0.60871,1.15736,0.57695,0.92273,0.000456565,0.000456565,0.000456565
121,199.59,0.79737,0.49759,0.84877,0.92439,0.88171,0.91917,0.61821,1.10988,0.56078,0.91163,0.000451066,0.000451066,0.000451066
122,201.218,0.77799,0.47836,0.84879,0.93767,0.89645,0.92313,0.63369,1.13117,0.58009,0.91892,0.000445567,0.000445567,0.000445567
123,202.849,0.75723,0.47607,0.83824,0.94157,0.90319,0.91895,0.64467,1.12626,0.56486,0.9153,0.000440067,0.000440067,0.000440067
124,204.53,0.81193,0.48274,0.83873,0.96054,0.85837,0.89559,0.63586,1.12931,0.59004,0.91668,0.000434568,0.000434568,0.000434568
125,206.185,0.75836,0.47863,0.84322,0.96637,0.86483,0.90892,0.62115,1.12311,0.58072,0.91791,0.000429068,0.000429068,0.000429068
126,207.916,0.74595,0.45369,0.8353,0.95099,0.8724,0.91809,0.63193,1.10659,0.59414,0.91629,0.000423569,0.000423569,0.000423569
127,209.623,0.74242,0.45312,0.84407,0.94141,0.86861,0.91219,0.62964,1.11833,0.57381,0.91762,0.000418069,0.000418069,0.000418069
128,211.269,0.74003,0.46203,0.83504,0.95299,0.88999,0.92467,0.64661,1.12205,0.58912,0.913,0.00041257,0.00041257,0.00041257
129,212.922,0.75443,0.46393,0.84382,0.94879,0.86178,0.89768,0.63118,1.11161,0.59661,0.91747,0.00040707,0.00040707,0.00040707
130,214.548,0.7588,0.47482,0.83288,0.96339,0.84076,0.89683,0.61902,1.09725,0.60597,0.91826,0.000401571,0.000401571,0.000401571
131,216.168,0.78037,0.47903,0.84442,0.97086,0.87663,0.92304,0.62488,1.15287,0.58299,0.9195,0.000396071,0.000396071,0.000396071
132,217.808,0.76051,0.46571,0.84415,0.96431,0.89417,0.92263,0.64027,1.14508,0.57279,0.9147,0.000390572,0.000390572,0.000390572
133,219.433,0.77009,0.47733,0.83232,0.96838,0.87221,0.92255,0.62874,1.14424,0.5681,0.92311,0.000385073,0.000385073,0.000385073
134,221.063,0.75713,0.46095,0.8319,0.97066,0.88776,0.92395,0.63604,1.13113,0.56211,0.92596,0.000379573,0.000379573,0.000379573
135,222.698,0.72329,0.45762,0.82586,0.95779,0.89992,0.92454,0.63319,1.10509,0.55735,0.91771,0.000374074,0.000374074,0.000374074
136,224.34,0.72745,0.46412,0.83538,0.95723,0.89962,0.92484,0.64212,1.09963,0.54518,0.91034,0.000368574,0.000368574,0.000368574
137,225.966,0.73239,0.45519,0.83334,0.95721,0.86073,0.91954,0.64971,1.07524,0.55078,0.90483,0.000363075,0.000363075,0.000363075
138,227.621,0.75683,0.46704,0.84262,0.95748,0.88935,0.92351,0.64542,1.13008,0.56722,0.92118,0.000357575,0.000357575,0.000357575
139,229.257,0.75015,0.4648,0.84354,0.94205,0.89129,0.92336,0.64556,1.09845,0.56505,0.91253,0.000352076,0.000352076,0.000352076
140,230.892,0.73686,0.45646,0.83842,0.95097,0.8864,0.92444,0.65389,1.05938,0.55219,0.91105,0.000346576,0.000346576,0.000346576
141,232.555,0.75086,0.46263,0.834,0.95801,0.86344,0.92152,0.62672,1.13251,0.55729,0.92257,0.000341077,0.000341077,0.000341077
142,234.188,0.73734,0.47563,0.84214,0.96741,0.86152,0.91867,0.62939,1.09181,0.56567,0.91548,0.000335578,0.000335578,0.000335578
143,235.807,0.7211,0.44939,0.82251,0.95742,0.88966,0.9247,0.61759,1.13918,0.57964,0.91711,0.000330078,0.000330078,0.000330078
144,237.443,0.71324,0.44021,0.82706,0.95536,0.86313,0.91928,0.63455,1.1378,0.5743,0.91869,0.000324579,0.000324579,0.000324579
145,239.076,0.69948,0.43181,0.82433,0.93917,0.90348,0.92171,0.62918,1.10945,0.57081,0.91538,0.000319079,0.000319079,0.000319079
146,240.715,0.6917,0.4398,0.8287,0.94616,0.87262,0.90519,0.61992,1.09936,0.54658,0.90999,0.00031358,0.00031358,0.00031358
147,242.463,0.73271,0.4559,0.83919,0.93402,0.87911,0.90134,0.63006,1.08325,0.55732,0.90771,0.00030808,0.00030808,0.00030808
148,244.109,0.68927,0.4378,0.82664,0.93922,0.88057,0.92166,0.63134,1.12345,0.55963,0.91549,0.000302581,0.000302581,0.000302581
149,245.756,0.7193,0.4431,0.82813,0.94064,0.90114,0.92557,0.63692,1.11595,0.56823,0.91487,0.000297081,0.000297081,0.000297081
150,247.398,0.72848,0.45775,0.82615,0.95411,0.89721,0.92391,0.63832,1.13183,0.56274,0.91013,0.000291582,0.000291582,0.000291582
151,249.037,0.70203,0.44606,0.83694,0.95003,0.89408,0.92387,0.64129,1.10707,0.56226,0.91213,0.000286083,0.000286083,0.000286083
152,250.678,0.70355,0.43413,0.83368,0.95711,0.88488,0.9254,0.63705,1.11238,0.5646,0.91655,0.000280583,0.000280583,0.000280583
153,252.321,0.73164,0.44157,0.82179,0.95307,0.89638,0.92946,0.64154,1.09841,0.56889,0.913,0.000275084,0.000275084,0.000275084
154,253.951,0.71934,0.44521,0.83585,0.9414,0.8919,0.92544,0.63169,1.11758,0.57196,0.91932,0.000269584,0.000269584,0.000269584
155,255.588,0.70331,0.44311,0.83131,0.9615,0.87953,0.92759,0.63673,1.09133,0.54844,0.91689,0.000264085,0.000264085,0.000264085
156,257.231,0.71641,0.43833,0.83191,0.93984,0.90316,0.92619,0.64038,1.10244,0.54856,0.91444,0.000258585,0.000258585,0.000258585
157,258.855,0.67374,0.41936,0.82276,0.95166,0.90136,0.9257,0.65085,1.11106,0.5447,0.91422,0.000253086,0.000253086,0.000253086
158,260.504,0.69103,0.432,0.81961,0.94197,0.90176,0.92492,0.63965,1.09587,0.54476,0.91118,0.000247586,0.000247586,0.000247586
159,262.139,0.71018,0.43408,0.83141,0.95704,0.89231,0.92741,0.62489,1.10709,0.55264,0.9111,0.000242087,0.000242087,0.000242087
160,263.786,0.68342,0.43249,0.8246,0.94848,0.89968,0.92488,0.6328,1.09547,0.54071,0.9144,0.000236587,0.000236587,0.000236587
161,265.41,0.67723,0.42696,0.82285,0.93668,0.90969,0.9254,0.62778,1.10392,0.54026,0.91591,0.000231088,0.000231088,0.000231088
162,267.038,0.69495,0.42701,0.82146,0.93701,0.90995,0.92411,0.64059,1.09148,0.5288,0.9146,0.000225589,0.000225589,0.000225589
163,268.662,0.65883,0.42648,0.81534,0.94678,0.8979,0.92604,0.63729,1.10864,0.54092,0.91384,0.000220089,0.000220089,0.000220089
164,270.31,0.67324,0.42886,0.82016,0.95541,0.8619,0.91934,0.64812,1.1065,0.54083,0.91308,0.00021459,0.00021459,0.00021459
165,271.94,0.66917,0.41366,0.81789,0.94283,0.87093,0.91755,0.6288,1.1146,0.56379,0.91797,0.00020909,0.00020909,0.00020909
166,273.598,0.68159,0.42161,0.82802,0.95285,0.90202,0.92197,0.63283,1.13134,0.55523,0.91945,0.000203591,0.000203591,0.000203591
167,275.328,0.67853,0.42615,0.81964,0.94026,0.91082,0.92044,0.6358,1.13638,0.57192,0.92286,0.000198091,0.000198091,0.000198091
168,276.982,0.65662,0.41102,0.81678,0.94338,0.89908,0.92173,0.63121,1.15395,0.57522,0.92785,0.000192592,0.000192592,0.000192592
169,278.62,0.68446,0.41846,0.8276,0.9475,0.9003,0.92355,0.63632,1.14121,0.55288,0.92031,0.000187092,0.000187092,0.000187092
170,280.262,0.68411,0.42465,0.81156,0.9565,0.89971,0.92887,0.64324,1.13958,0.54897,0.92006,0.000181593,0.000181593,0.000181593
171,281.888,0.6676,0.41529,0.82397,0.94715,0.90423,0.92584,0.63943,1.12569,0.54964,0.92133,0.000176094,0.000176094,0.000176094
172,283.541,0.65477,0.40685,0.82019,0.955,0.89028,0.9252,0.6327,1.13203,0.54802,0.92107,0.000170594,0.000170594,0.000170594
173,285.161,0.65619,0.40981,0.82716,0.95144,0.89319,0.92709,0.6426,1.12607,0.54874,0.91793,0.000165095,0.000165095,0.000165095
174,286.789,0.6616,0.41407,0.81953,0.95644,0.89619,0.93093,0.63948,1.1231,0.54904,0.91753,0.000159595,0.000159595,0.000159595
175,288.434,0.65246,0.41284,0.81576,0.94569,0.90869,0.93175,0.64838,1.11881,0.54712,0.91973,0.000154096,0.000154096,0.000154096
176,290.086,0.66947,0.41261,0.8193,0.94562,0.90315,0.93212,0.62776,1.13058,0.54942,0.92308,0.000148596,0.000148596,0.000148596
177,291.724,0.66308,0.40945,0.8191,0.94699,0.90788,0.93222,0.63986,1.10782,0.53526,0.91958,0.000143097,0.000143097,0.000143097
178,293.353,0.65424,0.41229,0.81886,0.94871,0.90995,0.93224,0.64524,1.12662,0.53536,0.9187,0.000137597,0.000137597,0.000137597
179,294.978,0.66169,0.41422,0.8216,0.96434,0.90547,0.93227,0.65036,1.10512,0.52162,0.91585,0.000132098,0.000132098,0.000132098
180,296.621,0.65282,0.40121,0.81348,0.95119,0.91018,0.93148,0.64308,1.09919,0.52466,0.91542,0.000126598,0.000126598,0.000126598
181,298.236,0.63818,0.40361,0.82028,0.94941,0.908,0.93107,0.64113,1.08811,0.52698,0.91308,0.000121099,0.000121099,0.000121099
182,299.854,0.63203,0.39184,0.82036,0.95085,0.90624,0.93084,0.63987,1.08361,0.52582,0.91153,0.0001156,0.0001156,0.0001156
183,301.492,0.67382,0.41617,0.82674,0.95052,0.90652,0.93109,0.63658,1.0816,0.52482,0.91266,0.0001101,0.0001101,0.0001101
184,303.12,0.64796,0.3999,0.82206,0.95933,0.89512,0.928,0.63985,1.08834,0.51281,0.90991,0.000104601,0.000104601,0.000104601
185,304.732,0.64559,0.39857,0.81377,0.96019,0.89757,0.92795,0.65166,1.10138,0.50825,0.91169,9.91012e-05,9.91012e-05,9.91012e-05
