epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,29.0449,0.89352,1.20411,0.8861,1,0.82321,0.95733,0.66601,1.37488,1.43193,1.11225,0.000880023,0.000880023,0.000880023
44,29.683,0.86021,1.12796,0.87713,0.9749,0.85714,0.9652,0.69407,1.33826,1.26938,1.11595,0.000874524,0.000874524,0.000874524
45,30.3153,0.90935,1.2007,0.89441,0.96826,0.85714,0.97007,0.69033,1.2919,1.14433,1.09613,0.000869024,0.000869024,0.000869024
46,30.9605,0.81044,1.04657,0.88255,0.94173,0.92376,0.97427,0.65339,1.42708,0.97507,1.13328,0.000863525,0.000863525,0.000863525
47,31.6012,0.95164,1.28931,0.87224,1,0.96558,0.98193,0.70446,1.27978,0.89553,1.11189,0.000858025,0.000858025,0.000858025
48,32.2594,0.81848,1.09206,0.85381,1,0.94186,0.97965,0.71682,1.34407,0.90219,1.11996,0.000852526,0.000852526,0.000852526
49,32.9309,0.796,0.96931,0.85295,0.97104,0.95816,0.97336,0.67915,1.55299,0.97022,1.17867,0.000847026,0.000847026,0.000847026
50,33.5785,0.87228,1.10602,0.86408,0.94135,0.97143,0.97083,0.69293,1.43375,0.88844,1.16492,0.000841527,0.000841527,0.000841527
51,34.2195,0.69153,2.304,0.75639,1,0.97069,0.98333,0.7053,1.23982,0.73944,1.1314,0.000836027,0.000836027,0.000836027
52,34.8731,0.8243,1.00437,0.8754,0.99694,0.94286,0.98129,0.71139,1.21991,0.89012,1.15238,0.000830528,0.000830528,0.000830528
53,35.5013,0.7717,1.0414,0.87733,1,0.96185,0.97567,0.72329,1.16474,0.85006,1.12872,0.000825029,0.000825029,0.000825029
54,36.1663,0.86949,1.08107,0.87857,0.98936,0.97143,0.97508,0.75103,1.08518,0.7357,1.07736,0.000819529,0.000819529,0.000819529
55,36.8527,0.7218,0.92094,0.8639,1,0.95777,0.97508,0.73082,1.14362,0.82611,1.09053,0.00081403,0.00081403,0.00081403
56,37.5923,0.84396,1.01646,0.90049,1,0.93989,0.97341,0.7288,1.11179,0.80098,1.08088,0.00080853,0.00080853,0.00080853
57,38.2242,0.83152,0.989,0.88594,1,0.94022,0.97272,0.72979,1.05539,0.81178,1.06334,0.000803031,0.000803031,0.000803031
58,38.8736,0.78327,0.96442,0.89129,0.99901,0.94286,0.97341,0.7392,1.12907,0.89107,1.07324,0.000797531,0.000797531,0.000797531
59,39.5136,0.73779,0.88865,0.85226,0.99688,0.94286,0.97422,0.72496,1.17929,0.92277,1.07353,0.000792032,0.000792032,0.000792032
60,40.1599,0.7738,0.91282,0.86214,0.97822,0.91429,0.97252,0.72601,1.10489,0.95491,1.0678,0.000786532,0.000786532,0.000786532
